lambda_gram,embedding
it to feel,010000000001100111101100010100101100110001
on life or,010100110100110100010111100101010011111010
of that is,010100101011000111100011100100111111110110
virtuous to be,100000101111110111101100010100001010000110
and my way,000001000111100100111100011110000100011110
usual barrier between,100000010111000000100110011100001011100101
many ways i,010010010111001000010001111100111011001000
crosshatching and lensflares,000110111000000000010001111001000101010000
realizes how messed,011000001111100011101001000101001011011111
me look older,010010100110000100011101110001010011001011
walked away from,100000111010110000100001100100110001000011
who he has,100001011110100011011100101000110110110100
lot as a,010001111100110000011010011100000000000000
like every other,010001100010100010100101011101010100011000
my positive thoughts,010011110001110101101100100101111001110110
austen novel which,000001111110110101000111010010000101100110
it would be,010000000001101000011111111100001010000110
you fill in,100010010001100010110110000000111100010110
in about a,001111000101100000000001011000000000000000
instincts more than,001111100110100100110110100101111000110000
after me or,000000100111100100101001100001010011111010
treatment they have,011111001110110111100101100100110111000011
make phone calls,010010010000000101100010101000010000100001
feel that people,001011001100010111100011100101010111101100
am feeling soooooooo,000000111111100010110011010101101111100110
with a grandmother,100001101111110000000000000000110100010100
of it from,010100101011000100000000011000110001000011
cried like an,000110110011000100011000101000000100011000
mix of emotions,010011001100000101001010110000100110111111
crowd and just,000110111001000000010001111001000010000010
uninteresting nor funny,100000000000100101000101011100110001100010
and still feeling,000001000111100111001010010000101100110101
bank to some,000010010101110111101100010101101111001100
laughing and the,010001000100110000010001111001111000111100
feel like warner,001011001100010100011000101010000100000111
agitated about this,000000101011010000000001011001111001101110
not working out,010100011000111000011110101001010100011110
hurting innocent people,001110101101110011110111101101010111101100
i thought that,001110110010000111100111001101111000111001
and not allowed,000001000111100101000110001100000011100110
had awesome workouts,001101011100110000100001101110000111101101
be however id,000010100001100011101001001000111011001110
see my pcm,011010001101110100111100011101010111001110
to select and,011110110001010110100100010100000100011110
not seeing anything,010100011000110110100011101000000101001111
sitting down during,011011001101000010001101111100100100111001
with owen morgan,100001101111110101010100101001001101101010
comes to this,000101100010010111101100010101111001101110
has bumbed my,001101101101000000111110010001001111000111
anxious i become,000001010010000011101100100000001010010101
and feel devastated,000001000111100010110011000100011111111001
it s ordinary,010000000001100110011010011101010100000000
have cried when,001101110000110001101100110010000101011110
he usually does,001101110010101000000101110100100010110111
hypocrite supporting palin,001110110001010111010101101001010101110101
really feel less,011000010000000010110011000101000101010110
toes when its,011110110010111000010101111001000000001110
attack to say,000001111000010111101100010101100111100100
or in whose,010100111110100011110001011010000110000110
i feel sad,001110110010000010110011000101100110101100
reliant on me,011000101011100101001101001101001010011000
heart hopeful about,001101111000100011100110111000000000010110
uncertainty of those,011111101110000101001010110001111001110001
control circumstances and,000110001111110001010000100000000100011110
their sense of,011110010000010110100101011001010010101100
investment category of,001111110111000001000110110001010010101100
i want him,001110110010001000001111010100111000101101
those who like,011110011100011000010111101001000110001010
some excuses but,011011110011000010100111111000010000000010
the cold and,011110001111000001010110011000000100011110
witnessed never er,100001110010000101000010001100101000101000
feel empty and,001011001100010010011100110100000100011110
in some fake,001111000101100110111100110000101011101110
life like this,010001011110010100011000101001111001101110
because its kind,000010100101000100000000111001000010110001
popular and possibly,010110101111010000010001111001011011010010
supportive environment how,011101010110110010100001100000111010010001
happy with the,001101101000101000011011111101111000111100
the people like,011110001111000101011110110001000110001010
on the scene,010100110100110111100011110001100111110110
one that makes,010100110101100111100011100101001001000001
about teaching into,000000000101100111011110001000111111001010
cant help myself,000100001101000011100000001001001111001010
pulls on me,010111101011010101001101001101001010011000
my bubble ill,010011110001110000111101010000111011100100
in this day,001111000101100111100110111000011101001011
think we all,011110011001011000010010000000000011011100
feel very agitated,001011001100011000001001011000000010101101
a real life,000000000000000110000011010001000101111001
many not all,010010010111000101000110001100000011011100
